id,distance,구군,동
49818,456.72139258197944,달성군,유가면
49819,520.8174235233812,달성군,유가면
49820,585.7828080247716,달성군,유가면
49821,618.6630558738182,달성군,유가면
49822,533.2141645236828,달성군,유가면
49823,437.10589251461886,달성군,유가면
49824,343.37325034360833,달성군,유가면
49825,254.65317127641606,달성군,유가면
49826,178.57971913479935,달성군,유가면
49827,137.95881065218842,달성군,유가면
49828,113.39701769971725,달성군,유가면
49829,60.380415980732174,달성군,유가면
49830,63.10659090279494,달성군,유가면
49831,156.26436780687226,달성군,유가면
49832,254.8610134450955,달성군,유가면
49833,354.3856676682934,달성군,유가면
49834,434.27287491392104,달성군,유가면
49835,450.0108042341765,달성군,유가면
49836,486.33941957599,달성군,유가면
49837,539.1121035956475,달성군,유가면
49838,604.034122062256,달성군,유가면
49839,614.3762842481713,달성군,유가면
49840,627.4121890809828,달성군,유가면
49841,655.3786748343736,달성군,유가면
49842,696.7753728254496,달성군,유가면
49843,749.379878499629,달성군,유가면
49844,746.1683153549714,달성군,유가면
49845,660.0260753759737,달성군,유가면
49846,560.5508515193685,달성군,유가면
49847,461.41048719862033,달성군,유가면
49848,362.87955426326675,달성군,유가면
49849,265.6370941759235,달성군,유가면
49850,171.884063957861,달성군,유가면
49851,92.86967680528967,달성군,유가면
49852,88.34597405576939,달성군,유가면
49853,164.57473462037538,달성군,유가면
49854,257.8066763029254,달성군,유가면
49855,354.8849636057549,달성군,유가면
49856,453.34536223665293,달성군,유가면
49857,552.4493927903836,달성군,유가면
49858,651.903588611198,달성군,유가면
49859,751.5689577475179,달성군,유가면
49860,812.5965555215446,달성군,유가면
49861,801.958935346202,달성군,유가면
49862,803.780310145593,달성군,유가면
49863,817.9774630649589,달성군,유가면
49864,757.9126196348676,달성군,유가면
49865,664.1804812584021,달성군,유가면
49866,572.660044523593,달성군,유가면
49867,484.60601809590116,달성군,유가면
49868,402.30103066846186,달성군,유가면
49869,330.0741055307332,달성군,유가면
49870,275.9554119987152,달성군,유가면
49871,251.89988316092322,달성군,유가면
49872,211.8158313693912,달성군,유가면
49873,182.31677539622882,달성군,유가면
49874,204.23657482506863,달성군,유가면
49875,265.1140720102725,달성군,유가면
49876,241.61096554290586,달성군,유가면
49877,145.88725896041964,달성군,유가면
49878,65.49857636406206,달성군,유가면
49879,86.00454203750031,달성군,유가면
49880,174.93785927344675,달성군,유가면
49881,271.8630034026552,달성군,유가면
49882,370.5610669362399,달성군,유가면
49883,469.91626784224434,달성군,유가면
49884,569.5848356688288,달성군,유가면
49885,669.4268235553178,달성군,유가면
49886,769.3747260207309,달성군,유가면
49887,869.1637140495853,달성군,유가면
49888,930.9898466348488,달성군,유가면
50013,645.331528745693,달성군,하빈면
50014,689.6176225279403,달성군,하빈면
50015,723.5436761888626,달성군,하빈면
50016,761.0880808765169,달성군,하빈면
50017,809.3778664516991,달성군,하빈면
50018,866.6186312112201,달성군,하빈면
50019,913.946600730389,달성군,하빈면
50020,949.8847653402125,달성군,하빈면
50021,994.6665913534837,달성군,하빈면
50022,1047.1580967697564,달성군,하빈면
50023,1083.0650444792923,달성군,하빈면
50024,1078.3706962305027,달성군,하빈면
50025,1069.316766971547,달성군,하빈면
50059,663.1393964228685,달성군,다사읍
50060,591.9644349372497,달성군,다사읍
50061,509.60347337222254,달성군,다사읍
50062,431.22320181035445,달성군,다사읍
50063,363.7329912985025,달성군,다사읍
50064,314.24194799188734,달성군,다사읍
50065,292.0486219908232,달성군,다사읍
50066,303.207660207743,달성군,다사읍
50067,344.4930677995538,달성군,다사읍
50068,406.8343303228084,달성군,다사읍
50069,482.1317143489653,달성군,다사읍
50070,565.2308694597732,달성군,다사읍
50071,653.1607909391378,달성군,다사읍
50072,641.5916060900229,달성군,다사읍
50073,545.3743839192656,달성군,다사읍
50074,450.9154896651861,달성군,다사읍
50075,359.6032238788935,달성군,다사읍
50076,270.9795343644053,달성군,다사읍
50077,188.5436306140927,달성군,다사읍
50078,133.28788815201094,달성군,다사읍
50079,141.7067343464821,달성군,다사읍
50080,206.14102455689653,달성군,다사읍
50081,134.4331339201342,달성군,다사읍
50082,52.84886622310035,달성군,다사읍
50083,85.48257936909476,달성군,다사읍
50084,168.19029512328268,달성군,다사읍
50085,263.37596910547876,달성군,다사읍
50086,361.3088120023311,달성군,다사읍
50087,460.23847516610437,달성군,다사읍
50088,544.2743529196426,달성군,다사읍
50089,618.258042585723,달성군,다사읍
50090,698.820237775849,달성군,다사읍
50091,739.2734214048169,달성군,다사읍
50092,695.1712953155297,달성군,다사읍
50093,663.3998463696685,달성군,다사읍
50094,645.7816036795375,달성군,다사읍
50095,633.14094552014,달성군,다사읍
50096,630.0884666105803,달성군,다사읍
50097,642.848205442291,달성군,다사읍
50098,670.5180716651386,달성군,다사읍
50099,634.8746777992847,달서구,신당동
50100,535.214407029583,달서구,신당동
50101,435.8226294657837,달서구,신당동
50102,336.93704777603955,달서구,신당동
50103,239.1863290176438,달서구,신당동
50104,144.88599274377785,달서구,신당동
50105,62.36360284225092,달서구,신당동
50106,42.06037070847623,달서구,신당동
50107,140.5250344946067,달서구,신당동
50108,240.46592197738295,달서구,신당동
50109,340.5859756159208,달서구,신당동
50110,334.0520778223218,달서구,신당동
50111,336.9837285175982,달서구,신당동
50112,368.271158781008,달서구,신당동
50113,362.0166023322804,달서구,신당동
50114,335.8581190579364,달서구,신당동
50115,338.5907816802656,달서구,신당동
50116,350.1635528472123,달서구,신당동
50117,331.07825367360715,달서구,신당동
50118,341.6277373500162,달서구,신당동
50119,337.98377607593244,달서구,신당동
50120,354.65468373567734,달서구,신당동
50121,379.7483434819594,달서구,신당동
50122,427.47642810684937,달서구,신당동
50123,491.285894744913,달서구,신당동
50124,565.7614469221297,달서구,신당동
50125,647.2315342964243,달서구,신당동
50126,733.3687830326859,달서구,신당동
50127,822.7085527176761,달서구,신당동
50128,905.440830943206,달서구,신당동
50129,948.8080328070411,달서구,신당동
50153,294.4537969897849,달성군,화원읍
50154,333.3484143963226,달성군,화원읍
50155,365.9685003594103,달성군,화원읍
50156,399.209455538345,달성군,화원읍
50157,478.10646719968236,달성군,화원읍
50158,552.1223089467715,달성군,화원읍
50159,634.020387170752,달성군,화원읍
50160,720.5715322510871,달성군,화원읍
50161,810.2860595605054,달성군,화원읍
50162,902.2207912104153,달성군,화원읍
50163,929.3718609067672,달성군,화원읍
50164,881.4398008193442,달성군,화원읍
50165,842.7566946222913,달성군,화원읍
50166,814.6411703852168,달성군,화원읍
50167,798.2106877320632,달성군,화원읍
50168,755.8505295560844,달성군,옥포면
50169,659.433983368757,달성군,옥포면
50170,564.3536628151654,달성군,옥포면
50171,471.4187809319402,달성군,옥포면
50172,382.19761686311193,달성군,옥포면
50173,300.021865446654,달성군,옥포면
50174,232.48651640752885,달성군,옥포면
50175,195.41138423887915,달성군,옥포면
50176,205.96119814045326,달성군,옥포면
50177,251.27408463732343,달성군,옥포면
50178,292.4247255359037,달성군,옥포면
50179,357.7493227384548,달성군,옥포면
50180,366.1045766141886,달성군,옥포면
50181,315.40436526812124,달성군,옥포면
50182,289.8949667779821,달성군,옥포면
50183,297.8205308326402,달성군,옥포면
50184,336.8291156675687,달성군,옥포면
50185,397.88120656843796,달성군,옥포면
50186,472.5080758991393,달성군,옥포면
50187,555.2631303844752,달성군,옥포면
50188,643.0157464035807,달성군,옥포면
50189,733.9756190238381,달성군,옥포면
50190,827.0852619990629,달성군,옥포면
50191,921.6933997105194,달성군,옥포면
50192,1017.3820795233703,달성군,옥포면
50193,1113.872864234345,달성군,옥포면
50194,1210.974036857603,달성군,옥포면
50195,1308.5497260688298,달성군,옥포면
50196,1355.6085864370923,달성군,옥포면
50197,1389.244608601778,달성군,옥포면
50198,1429.1344887970104,달성군,옥포면
50199,1464.8476220044324,달성군,옥포면
50200,1482.2210699419627,달성군,옥포면
50201,1506.0806456912258,달성군,옥포면
50202,1536.124148035817,달성군,옥포면
50203,1571.997064180381,달성군,옥포면
50204,1600.8891266451249,달성군,옥포면
50205,1589.1076038233523,달성군,옥포면
50206,1583.5968031446084,달성군,옥포면
50207,1584.4221596636353,달성군,옥포면
50208,1591.5738188810883,달성군,옥포면
50209,1604.9672167036465,달성군,옥포면
50210,1624.447975878479,달성군,옥포면
50211,1649.80047549601,달성군,옥포면
50212,1643.9240537674445,달성군,옥포면
50213,1560.9519108816423,달성군,옥포면
50214,1480.1197124788914,달성군,옥포면
50215,1401.7976990865486,달성군,옥포면
50216,1326.4306068683802,달성군,옥포면
50217,1254.5511027154998,달성군,옥포면
50218,1186.7930492266846,달성군,옥포면
50219,1123.9021225186436,달성군,옥포면
50220,1064.8285493538044,달성군,옥포면
50221,1010.5504737691531,달성군,옥포면
50222,963.6719746486308,달성군,옥포면
50223,872.6179085286221,달성군,논공읍
50224,780.0012704003575,달성군,논공읍
50225,689.5223036228294,달성군,논공읍
50226,602.1454138795006,달성군,논공읍
50227,519.438415650568,달성군,논공읍
50228,444.01860417058566,달성군,논공읍
50229,380.24711450928646,달성군,논공읍
50230,334.8467088670045,달성군,논공읍
50231,315.84154405128464,달성군,논공읍
50232,327.85448703207175,달성군,논공읍
50233,367.8591831823515,달성군,논공읍
50234,403.086129221242,달성군,논공읍
50235,385.6027851138745,달성군,논공읍
50236,393.70005887643396,달성군,논공읍
50237,425.92149749866263,달성군,논공읍
50238,474.0637031235162,달성군,논공읍
50239,478.2414470557214,달성군,논공읍
50240,488.69630106131837,달성군,논공읍
50241,509.943289671932,달성군,논공읍
50242,548.9621450090278,달성군,논공읍
50243,602.3088224844777,달성군,논공읍
50244,666.5520314987268,달성군,논공읍
50245,738.8548740280678,달성군,논공읍
50246,817.0805769479563,달성군,논공읍
50247,899.6855299474032,달성군,논공읍
50248,985.5692186003627,달성군,논공읍
50249,1073.9453309320643,달성군,논공읍
50250,1164.2464212526322,달성군,논공읍
50251,1256.0573873826413,달성군,논공읍
50252,1349.0700040724523,달성군,논공읍
50253,1443.0519342390655,달성군,논공읍
50254,1529.2458413676143,달성군,논공읍
50255,1606.350796529964,달성군,논공읍
50256,1684.8649381684559,달성군,논공읍
50257,1709.255222560654,달성군,유가면
50258,1613.1721297242611,달성군,유가면
50259,1517.6279087193238,달성군,유가면
50260,1422.7311314944884,달성군,유가면
50261,1328.620539790597,달성군,유가면
50262,1235.4758099918893,달성군,유가면
50263,1143.5329888297433,달성군,유가면
50264,1053.106930086273,달성군,유가면
50265,964.624287016982,달성군,유가면
50266,878.6723691449333,달성군,유가면
50267,796.0713327619275,달성군,유가면
50268,717.9786402031913,달성군,유가면
50269,646.031287312326,달성군,유가면
50270,582.5108282914682,달성군,유가면
50271,530.4532585645051,달성군,유가면
50272,493.49956085806934,달성군,유가면
50273,475.1866425589933,달성군,유가면
50274,477.6633277354142,달성군,유가면
50275,500.62116796709955,달성군,유가면
50276,541.4612190764418,달성군,유가면
50277,596.5218835609099,달성군,유가면
50278,662.2657172723669,달성군,유가면
50279,659.5590932951477,달성군,유가면
50280,567.1550000410955,달성군,유가면
50281,477.923413261591,달성군,유가면
50282,394.0256225314951,달성군,유가면
50283,319.68892680904025,달성군,유가면
50284,263.1449298971502,달성군,유가면
50285,231.39763260005117,달성군,유가면
50286,201.39724499033818,달성군,유가면
50287,144.2213740000184,달성군,유가면
50288,145.38985309109674,달성군,유가면
50289,203.90211703601122,달성군,유가면
50290,286.55436764133816,달성군,유가면
50291,377.82299464407066,달성군,유가면
50292,472.7436000372342,달성군,유가면
50293,546.87497416447,달성군,유가면
50294,577.139756509536,달성군,유가면
50295,622.260297198817,달성군,유가면
50296,679.2826975572577,달성군,유가면
50297,713.8916935726147,달성군,유가면
50298,725.3820418092779,달성군,유가면
50299,749.7039511598397,달성군,유가면
50300,786.1504170059134,달성군,유가면
50301,833.1317464575983,달성군,유가면
50302,775.9832846508094,달성군,유가면
50303,678.7010746514402,달성군,유가면
50304,582.4257631634288,달성군,유가면
50305,487.75396430336406,달성군,유가면
50306,395.83789368323806,달성군,유가면
50307,309.14544115778097,달성군,유가면
50308,233.5674118488106,달성군,유가면
50309,183.4015904786904,달성군,유가면
50310,181.15776377688798,달성군,유가면
50311,228.25363278329334,달성군,유가면
50312,302.4581110621576,달성군,유가면
50313,388.537911440189,달성군,유가면
50314,480.14802817904257,달성군,유가면
50315,574.6496141162876,달성군,유가면
50316,670.8217854208262,달성군,유가면
50317,768.0372415328754,달성군,유가면
50318,865.9446851902836,달성군,유가면
50319,901.6762557048864,달성군,유가면
50320,903.297562855104,달성군,유가면
50321,829.1930291083094,달성군,유가면
50322,730.8675709667212,달성군,유가면
50323,633.1456087433274,달성군,유가면
50324,536.3571154628007,달성군,유가면
50325,441.1169863523111,달성군,유가면
50326,348.6962746270059,달성군,유가면
50327,262.09474092896596,달성군,유가면
50328,189.46738122370954,달성군,유가면
50329,152.32139362527062,달성군,유가면
50330,135.8923109092432,달성군,유가면
50331,82.71600476032532,달성군,유가면
50332,123.76131094760986,달성군,유가면
50333,209.5029907695631,달성군,유가면
50334,239.23909788300938,달성군,유가면
50335,141.93076979605382,달성군,유가면
50336,56.15223976387257,달성군,유가면
50337,79.1299364810641,달성군,유가면
50338,171.66761753399467,달성군,유가면
50339,269.77352587122573,달성군,유가면
50340,369.03320846131146,달성군,유가면
50341,468.71424237879205,달성군,유가면
50342,568.5950760364013,달성군,유가면
50343,668.5861772747986,달성군,유가면
50344,767.3139970941322,달성군,유가면
50345,845.6479830461894,달성군,유가면
50472,758.4013159612946,달성군,하빈면
50473,791.0196283919569,달성군,하빈면
50474,825.0552272728629,달성군,하빈면
50475,878.117002693043,달성군,하빈면
50476,927.6160899225206,달성군,하빈면
50477,971.5860807675423,달성군,하빈면
50478,1010.7469263805731,달성군,하빈면
50479,1050.0635502593987,달성군,하빈면
50480,1099.892702072402,달성군,하빈면
50481,1132.7411310687776,달성군,하빈면
50517,614.3537749176797,달성군,다사읍
50518,548.725346517533,달성군,다사읍
50519,457.5045409830695,달성군,다사읍
50520,370.27987898001595,달성군,다사읍
50521,289.93510494251836,달성군,다사읍
50522,224.7452904938576,달성군,다사읍
50523,192.50092091471734,달성군,다사읍
50524,209.04748506371178,달성군,다사읍
50525,265.41136759102113,달성군,다사읍
50526,342.4669950856939,달성군,다사읍
50527,429.21114397411026,달성군,다사읍
50528,520.8252041496247,달성군,다사읍
50529,615.1371499892738,달성군,다사읍
50530,623.2700735288906,달성군,다사읍
50531,523.6991506115892,달성군,다사읍
50532,424.4456883121812,달성군,다사읍
50533,325.79996861752835,달성군,다사읍
50534,228.5503032033911,달성군,다사읍
50535,135.73141133338555,달성군,다사읍
50536,47.53002067109294,달성군,다사읍
50537,67.64614915957333,달성군,다사읍
50538,164.28962770951367,달성군,다사읍
50539,137.31904129171335,달성군,다사읍
50540,56.950895626637546,달성군,다사읍
50541,64.24685131845607,달성군,다사읍
50542,158.46172909982496,달성군,다사읍
50543,257.27572492532977,달성군,다사읍
50544,356.8889240513868,달성군,다사읍
50545,456.7787703927794,달성군,다사읍
50546,556.7963996074083,달성군,다사읍
50547,656.8834522045811,달성군,다사읍
50548,757.0123986053443,달성군,다사읍
50549,827.4836832452111,달성군,다사읍
50550,788.3330305836142,달성군,다사읍
50551,760.4649708641997,달성군,다사읍
50552,745.1464752076743,달성군,다사읍
50553,732.4248305334534,달성군,다사읍
50554,729.7889565056736,달성군,다사읍
50555,740.8346819438208,달성군,다사읍
50556,732.9186566785842,달서구,신당동
50557,632.8205630836915,달서구,신당동
50558,532.7778685942117,달서구,신당동
50559,432.8289996952702,달서구,신당동
50560,333.05845022945994,달서구,신당동
50561,233.69473936517255,달서구,신당동
50562,135.6349949421317,달서구,신당동
50563,47.73680211003411,달서구,신당동
50564,79.11442055571484,달서구,신당동
50565,174.17729103156327,달서구,신당동
50566,227.2021356707049,달서구,신당동
50567,251.27253890131556,달서구,신당동
50568,235.2845350473736,달서구,신당동
50569,239.4322736843248,달서구,신당동
50570,281.7715050672348,달서구,신당동
50571,272.89959119685955,달서구,신당동
50572,237.10884762336886,달서구,신당동
50573,240.96764413170777,달서구,신당동
50574,257.9785824844554,달서구,신당동
50575,231.41522667854332,달서구,신당동
50576,246.27518235366492,달서구,신당동
50577,238.24206412543282,달서구,신당동
50578,255.81827705448134,달서구,신당동
50579,289.60940120517085,달서구,신당동
50580,349.86089779275176,달서구,신당동
50581,425.47635369792147,달서구,신당동
50582,509.6626860835546,달서구,신당동
50583,598.8158606446898,달서구,신당동
50584,691.0161219085275,달서구,신당동
50585,785.1908048248852,달서구,신당동
50586,880.7067626397169,달서구,신당동
50587,942.5279407750419,달서구,신당동
50611,231.84667495853844,달성군,화원읍
50612,243.29268844178813,달성군,화원읍
50613,275.5744673109004,달성군,화원읍
50614,335.8420396986515,달성군,화원읍
50615,411.9916347356914,달성군,화원읍
50616,496.7725742135856,달성군,화원읍
50617,586.4533526871181,달성군,화원읍
50618,679.0955376987681,달성군,화원읍
50619,772.0642788285967,달성군,화원읍
50620,864.3087166570513,달성군,화원읍
50621,845.6944190272884,달성군,화원읍
50622,792.7199312211869,달성군,화원읍
50623,749.4727354530233,달성군,화원읍
50624,717.713407247743,달성군,화원읍
50625,699.0095562086425,달성군,화원읍
50626,694.4169240695696,달성군,화원읍
50627,695.2528779038217,달성군,옥포면
50628,605.8219466002604,달성군,옥포면
50629,520.3485613915998,달성군,옥포면
50630,441.13915760090447,달성군,옥포면
50631,372.2144988105186,달성군,옥포면
50632,320.28466192921155,달성군,옥포면
50633,294.48201991838584,달성군,옥포면
50634,301.58883989664713,달성군,옥포면
50635,339.54495816176507,달성군,옥포면
50636,379.6160944941708,달성군,옥포면
50637,373.3144122584282,달성군,옥포면
50638,292.26666958840457,달성군,옥포면
50639,227.10072248264308,달성군,옥포면
50640,190.74468344825226,달성군,옥포면
50641,202.5913825850112,달성군,옥포면
50642,256.5186264354568,달성군,옥포면
50643,332.6547092011543,달성군,옥포면
50644,419.0648242087041,달성군,옥포면
50645,510.5588396848305,달성군,옥포면
50646,604.8340022500438,달성군,옥포면
50647,700.7687638908482,달성군,옥포면
50648,797.7646321666421,달성군,옥포면
50649,895.4768690519388,달성군,옥포면
50650,993.6941750479185,달성군,옥포면
50651,1092.2803160980866,달성군,옥포면
50652,1191.1437185734526,달성군,옥포면
50653,1231.8762892270586,달성군,옥포면
50654,1260.8520985857112,달성군,옥포면
50655,1296.9486054845174,달성군,옥포면
50656,1339.590315465706,달성군,옥포면
50657,1366.1008489493836,달성군,옥포면
50658,1384.7144142941233,달성군,옥포면
50659,1410.225283798225,달성군,옥포면
50660,1442.2675078784296,달성군,옥포면
50661,1480.4170553880972,달성군,옥포면
50662,1502.2616123950158,달성군,옥포면
50663,1489.700871273179,달성군,옥포면
50664,1483.8215165376632,달성군,옥포면
50665,1484.7029273009296,달성군,옥포면
50666,1492.333127398528,달성군,옥포면
50667,1506.6095859140241,달성군,옥포면
50668,1527.345944807512,달성군,옥포면
50669,1554.28367565949,달성군,옥포면
50670,1587.1070478543973,달성군,옥포면
50671,1505.685673848164,달성군,옥포면
50672,1421.7153894413646,달성군,옥포면
50673,1339.9846547801178,달성군,옥포면
50674,1260.9290372199353,달성군,옥포면
50675,1185.0840236886877,달성군,옥포면
50676,1113.1061058989712,달성군,옥포면
50677,1045.7940644963167,달성군,옥포면
50678,984.1057967933601,달성군,옥포면
50679,925.8638113002067,달성군,옥포면
50680,874.4581085196002,달성군,옥포면
50681,832.0031062890298,달성군,옥포면
50682,799.925222812528,달성군,옥포면
50683,740.5360223510984,달성군,논공읍
50684,659.9496045447572,달성군,논공읍
50685,585.4677038487755,달성군,논공읍
50686,519.7215260098557,달성군,논공읍
50687,466.4199680834163,달성군,논공읍
50688,430.21367644489965,달성군,논공읍
50689,415.5949181175057,달성군,논공읍
50690,424.79828316220363,달성군,논공읍
50691,456.38487342920234,달성군,논공읍
50692,499.31642754422774,달성군,논공읍
50693,485.31406544947407,달성군,논공읍
50694,491.77406724489265,달성군,논공읍
50695,517.9313440544117,달성군,논공읍
50696,561.0375949827808,달성군,논공읍
50697,577.1577981468004,달성군,논공읍
50698,587.9611553823559,달성군,논공읍
50699,605.7377027710959,달성군,논공읍
50700,638.9344242458632,달성군,논공읍
50701,685.3141112387065,달성군,논공읍
50702,742.4101772929129,달성군,논공읍
50703,807.9539147705095,달성군,논공읍
50704,880.0598907198853,달성군,논공읍
50705,957.2463261721929,달성군,논공읍
50706,1038.3808986153251,달성군,논공읍
50707,1122.6079035955213,달성군,논공읍
50708,1209.2813493334972,달성군,논공읍
50709,1297.9112178954456,달성군,논공읍
50710,1388.1228178264707,달성군,논공읍
50711,1479.6268699845148,달성군,논공읍
50712,1572.197725987932,달성군,논공읍
50713,1665.6575314612887,달성군,논공읍
50714,1747.0293225580865,달성군,논공읍
50715,1739.5479469462525,달성군,유가면
50716,1645.2354838884492,달성군,유가면
50717,1551.6674178915769,달성군,유가면
50718,1458.9869785824972,달성군,유가면
50719,1367.374670771326,달성군,유가면
50720,1277.0603919147673,달성군,유가면
50721,1188.3401346875537,달성군,유가면
50722,1101.5991070488267,달성군,유가면
50723,1017.3437002659298,달성군,유가면
50724,936.245224410149,달성군,유가면
50725,859.1980848291194,달성군,유가면
50726,787.3924686932759,달성군,유가면
50727,722.3930935607968,달성군,유가면
50728,666.1951693221845,달성군,유가면
50729,621.1920595333821,달성군,유가면
50730,589.9512727839669,달성군,유가면
50731,574.7214986288343,달성군,유가면
50732,576.7724629793225,달성군,유가면
50733,595.925777678786,달성군,유가면
50734,630.6250751432876,달성군,유가면
50735,678.4893822209488,달성군,유가면
50736,736.9580114995805,달성군,유가면
50737,701.630802349205,달성군,유가면
50738,615.5762873534894,달성군,유가면
50739,534.492228458467,달성군,유가면
50740,461.00880906812597,달성군,유가면
50741,399.34410459946236,달성군,유가면
50742,355.69892724761075,달성군,유가면
50743,325.5514115490212,달성군,유가면
50744,278.6306537092519,달성군,유가면
50745,240.57381498832655,달성군,유가면
50746,241.27976623827746,달성군,유가면
50747,280.45596027225207,달성군,유가면
50748,345.24575258153357,달성군,유가면
50749,424.06743180214477,달성군,유가면
50750,510.4617770383951,달성군,유가면
50751,601.1728171100089,달성군,유가면
50752,670.5046690475041,달성군,유가면
50753,709.7153252133432,달성군,유가면
50754,760.2070092448015,달성군,유가면
50755,813.4779796909494,달성군,유가면
50756,823.7925118765407,달성군,유가면
50757,845.2885713152264,달성군,유가면
50758,877.7761597281982,달성군,유가면
50759,899.2683691946894,달성군,유가면
50760,804.4072134299386,달성군,유가면
50761,711.0259116064618,달성군,유가면
50762,619.7937195210034,달성군,유가면
50763,531.8178235108663,달성군,유가면
50764,449.01635155707066,달성군,유가면
50765,374.834261364515,달성군,유가면
50766,315.4129436651882,달성군,유가면
50767,280.3025109192914,달성군,유가면
50768,278.84269817891794,달성군,유가면
50769,311.50696970782656,달성군,유가면
50770,369.3501485406995,달성군,유가면
50771,442.6082686993165,달성군,유가면
50772,524.8659286960066,달성군,유가면
50773,612.5079852754536,달성군,유가면
50774,703.5250211122299,달성군,유가면
50775,796.7612704355672,달성군,유가면
50776,891.5207464078552,달성군,유가면
50777,987.3649892558637,달성군,유가면
50778,916.9016718559042,달성군,유가면
50779,816.8336290267097,달성군,유가면
50780,716.816081403211,달성군,유가면
50781,616.8735981111532,달성군,유가면
50782,517.0497181336939,달성군,유가면
50783,417.42954917943086,달성군,유가면
50784,318.2044902460505,달성군,유가면
50785,219.9100436954124,달성군,유가면
50786,124.76548678007775,달성군,유가면
50787,53.592021581361,달성군,유가면
50788,97.28660553895497,달성군,유가면
50789,3.5606505342065375,달성군,유가면
50790,94.03824605194684,달성군,유가면
50791,193.4414230002129,달성군,유가면
50792,275.7115785483554,달성군,유가면
50793,197.30088394144704,달성군,유가면
50794,148.11526542234728,달성군,유가면
50795,158.26674549661783,달성군,유가면
50796,219.67781063485012,달성군,유가면
50797,302.6021714401098,달성군,유가면
50798,393.6719100998491,달성군,유가면
50799,488.3511497378351,달성군,유가면
50800,584.8896486958936,달성군,유가면
50801,682.498900325916,달성군,유가면
50802,753.1166088461922,달성군,유가면
50974,692.7290293733759,달성군,다사읍
50975,616.6187572200229,달성군,다사읍
50976,520.7169012618426,달성군,다사읍
50977,422.90259790744506,달성군,다사읍
50978,326.56572078559645,달성군,다사읍
50979,233.54183426641254,달성군,다사읍
50980,148.97783443755426,달성군,다사읍
50981,93.50037613702884,달성군,다사읍
50982,124.04970233632915,달성군,다사읍
50983,205.26185510010873,달성군,다사읍
50984,298.28615612375995,달성군,다사읍
50985,394.8606628250115,달성군,다사읍
50986,492.9030072557156,달성군,다사읍
50987,586.8225671588119,달성군,다사읍
50988,620.6552113823872,달성군,다사읍
50989,520.5861085264042,달성군,다사읍
50990,420.6007883670334,달성군,다사읍
50991,320.77761896701236,달성군,다사읍
50992,221.3361209340871,달성군,다사읍
50993,123.20399767010043,달성군,다사읍
50994,38.30051870473737,달성군,다사읍
50995,88.6160345109021,달성군,다사읍
50996,164.45334618785841,달성군,다사읍
50997,197.97913565643626,달성군,다사읍
50998,141.36322629253334,달성군,다사읍
50999,144.46307554559849,달성군,다사읍
51000,204.5820191577718,달성군,다사읍
51001,287.9865238499239,달성군,다사읍
51002,379.62731109712286,달성군,다사읍
51003,474.7586585457334,달성군,다사읍
51004,571.6405449120816,달성군,다사읍
51005,669.5134730315717,달성군,다사읍
51006,767.998650309951,달성군,다사읍
51007,866.8874382364393,달성군,다사읍
51008,882.9475207531791,달성군,다사읍
51009,858.1585580119718,달성군,다사읍
51010,844.6148148201179,달성군,다사읍
51011,831.8331181320169,달성군,다사읍
51012,829.5142541709035,달성군,다사읍
51013,839.2495285915492,달성군,다사읍
51014,740.5987632555639,달서구,신당동
51015,640.5629565970579,달서구,신당동
51016,540.6047970248117,달서구,신당동
51017,440.777123735859,달서구,신당동
51018,341.1945034110044,달서구,신당동
51019,242.15946126100826,달서구,신당동
51020,144.7999600755727,달서구,신당동
51021,58.23374881545232,달서구,신당동
51022,76.90017512368225,달서구,신당동
51023,151.49771971027388,달서구,신당동
51024,127.49128439925825,달서구,신당동
51025,166.65192954665147,달서구,신당동
51026,138.0160653702509,달서구,신당동
51027,144.97998899090783,달서구,신당동
51028,207.57726724597524,달서구,신당동
51029,194.4581151935101,달서구,신당동
51030,139.8647320939296,달서구,신당동
51031,146.31713768339534,달서구,신당동
51032,174.39322124488427,달서구,신당동
51033,131.96521715972557,달서구,신당동
51034,156.57278586436502,달서구,신당동
51035,138.58985606614507,달서구,신당동
51036,158.2013237795072,달서구,신당동
51037,208.47069563033213,달서구,신당동
51038,286.34040371842826,달서구,신당동
51039,374.99340727663804,달서구,신당동
51040,468.34573351368294,달서구,신당동
51041,564.069009662456,달서구,신당동
51042,661.134199125575,달서구,신당동
51043,759.0266661533615,달서구,신당동
51044,857.4631238507988,달서구,신당동
51045,942.3272009399163,달서구,신당동
51068,185.42641312573892,달성군,화원읍
51069,155.9989299090985,달성군,화원읍
51070,145.08609750242056,달성군,화원읍
51071,194.42656207754462,달성군,화원읍
51072,273.22523643770944,달성군,화원읍
51073,362.7685351626113,달성군,화원읍
51074,456.78073288624296,달성군,화원읍
51075,548.3043662693295,달성군,화원읍
51076,641.3956368206351,달성군,화원읍
51077,736.3679230681392,달성군,화원읍
51078,832.5777757710949,달성군,화원읍
51079,765.8901789331081,달성군,화원읍
51080,706.9620785684914,달성군,화원읍
51081,658.1045839009155,달성군,화원읍
51082,621.6965205847595,달성군,화원읍
51083,600.0084588152649,달성군,화원읍
51084,594.6531873709089,달성군,화원읍
51085,606.0638254754952,달성군,화원읍
51086,633.3348258425768,달성군,화원읍
51087,582.4184740804725,달성군,옥포면
51088,512.8880898343219,달성군,옥포면
51089,454.96796348577976,달성군,옥포면
