정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7111042100,9099,문양역앞,Munyang Station,대구광역시,달성군,다사읍,128.4377382,35.86344097,5,"0-89, 250, 50, 50-1, 성서2"
7111042200,4066,문양리(서부실),Munyang-ri,대구광역시,달성군,다사읍,128.4360333,35.87373167,1,-
7111042300,4058,응암2리,Eungam 2-ri,대구광역시,달성군,구지면,128.420667,35.647968,1,-
7111042400,4059,응암3리2,Eungam 3-ri,대구광역시,달성군,구지면,128.428322,35.642678,1,-
7111042500,1516,구지농공단지1,Guji Agriculture-Industrial Cmplx,대구광역시,달성군,구지면,128.434767,35.647355,1,-
7111042600,4061,구지농공단지2,Guji Agriculture-Industrial Cmplx,대구광역시,달성군,구지면,128.43469,35.647105,1,-
7111042700,4056,응암1리1,Eungam 1-ri,대구광역시,달성군,구지면,128.4255017,35.65472,2,"달성3, 달성7"
7111042800,4057,응암1리2,Eungam 1-ri,대구광역시,달성군,구지면,128.42549,35.654835,2,"달성3, 달성7"
7111043000,3648,매곡정수사업소앞,Maegok Water Purification Plant,대구광역시,달성군,다사읍,128.452198,35.858157,10,"425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
7111043100,3650,국립식량과학원대구시험지,National Institute of Crop Science,대구광역시,달성군,하빈면,128.4446507,35.90709743,1,성서2
7111043200,3649,하빈우체국건너,Habin Post Office,대구광역시,달성군,하빈면,128.445645,35.90301,1,성서2
7111043300,3652,기곡리1,Gigok-ri,대구광역시,달성군,하빈면,128.443915,35.92537833,1,성서2
7111043400,3653,기곡리2,Gigok-ri,대구광역시,달성군,하빈면,128.4437583,35.92562833,1,성서2
7111043500,4849,봉촌1리2,Bongchon 1-ri,대구광역시,달성군,하빈면,128.405977,35.86159,1,성서2
7111043600,4850,봉촌1리3,Bongchon 1-ri,대구광역시,달성군,하빈면,128.405953,35.861483,1,성서2
7111043800,4857,옥포농협,Okpo Nonghyup,대구광역시,달성군,옥포면,128.462318,35.7888,1,달성2
7111043900,1848,위천삼거리(논공방향),Wicheon (3) Junction,대구광역시,달성군,논공읍,128.399052,35.760025,2,"600, 655"
7111044000,4858,삼리1리2,Samri 1-ri,대구광역시,달성군,논공읍,128.4106067,35.76866,2,"600, 655"
7111044100,4859,국가산단반도유보라1차,Gukgasandan  bandoyubora  1-cha  Apts,대구광역시,달성군,구지면,128.42146,35.65704667,3,"급행8, 달성3, 달성7"
7111044200,4860,국가산단반도유보라2차,Gukgasandan  bandoyubora  2-cha  Apts,대구광역시,달성군,구지면,128.4215583,35.65715,3,"급행8, 달성3, 달성7"
7111044300,4593,하빈농협동곡지점2,Habin Nonghyup Donggok Branch,대구광역시,달성군,하빈면,128.42084,35.877183,2,"20, 성서2"
7111044400,4594,감문1리4,Gammun1-ri,대구광역시,달성군,하빈면,128.435163,35.89739,1,성서2
7111044500,1370,하빈농협앞,Habin Nonghyup,대구광역시,달성군,하빈면,128.4431,35.900748,1,성서2
7111044600,2952,세천고개1,Secheon-gogae,대구광역시,달성군,다사읍,128.4789249,35.87636402,1,성서3
7111044700,5166,세천리2,Secheon-ri,대구광역시,달성군,다사읍,128.476097,35.877613,1,성서3
7111044800,2910,세천리3,Secheon-ri,대구광역시,달성군,다사읍,128.476525,35.877792,1,성서3
7111044900,2953,세천고개2,Secheon-gogae,대구광역시,달성군,다사읍,128.4786721,35.8764244,1,성서3
7111045000,4599,서재들,Seojaedeul,대구광역시,달성군,다사읍,128.4876224,35.87373693,2,"성서1, 성서3"
7111045100,4600,다사읍사무소서재출장소건너,Dasa Town Office,대구광역시,달성군,다사읍,128.494617,35.872378,2,"성서1-1, 성서3"
7111045200,5413,응암3리입구,Eungam 3-ri,대구광역시,달성군,구지면,128.43066,35.6428,1,-
7111045300,1547,냉천리1,Naengcheon-ri,대구광역시,달성군,가창면,128.6437717,35.78276,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045400,1548,냉천리2,Naengcheon-ri,대구광역시,달성군,가창면,128.643705,35.78195833,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045500,1881,대림생수,Daerim Spring Water,대구광역시,달성군,가창면,128.6451417,35.77705,6,"240, 304, 405, 413, 449, 가창2"
7111045600,1965,가창중학교건너,Gachang Middle School,대구광역시,달성군,가창면,128.64591,35.77510833,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045700,1518,가창중학교앞,Gachang Middle School,대구광역시,달성군,가창면,128.6460533,35.77405667,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045800,1519,가창초등학교건너,Gachang Daeil,대구광역시,달성군,가창면,128.6473267,35.77120333,5,"240, 304, 413, 449, 급행2"
7111045900,2596,가창초등학교앞,Gachang Elementary School,대구광역시,달성군,가창면,128.6483141,35.76956665,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111046000,5049,대일1리마을회관건너,Daeil 1-ri Community Center,대구광역시,달성군,가창면,128.6486317,35.76809833,2,"405, 가창2"
7111046100,1539,주1리2,Ju 1-ri,대구광역시,달성군,가창면,128.6513717,35.76203667,2,"405, 가창2"
7111046200,1523,주리(삼진식당),Ju-ri,대구광역시,달성군,가창면,128.6509483,35.75825167,2,"405, 가창2"
7111046300,1538,옥분리(구진터),Okbun-ri,대구광역시,달성군,가창면,128.651355,35.75825667,2,"405, 가창2"
7111046400,1537,주2리1,Ju 2-ri,대구광역시,달성군,가창면,128.650145,35.75529833,2,"405, 가창2"
7111046500,1524,주2리(최정사입구),Ju 2-ri,대구광역시,달성군,가창면,128.6496317,35.75437833,2,"405, 가창2"
7111046600,5278,옥분리1,Okbun-ri,대구광역시,달성군,가창면,128.6498467,35.75216167,2,"405, 가창2"
7111046700,5417,옥분리마을회관앞,Okbun-ri Maeul Center,대구광역시,달성군,가창면,128.649965,35.75242667,2,"405, 가창2"
7111046800,5050,옥산정미소,Oksan Rice Mill,대구광역시,달성군,가창면,128.6507533,35.75059333,2,"405, 가창2"
7111046900,1526,담안마을1,Daman-maeul,대구광역시,달성군,가창면,128.65181,35.747385,2,"405, 가창2"
7111047000,5419,담안마을2,Daman-maeul,대구광역시,달성군,가창면,128.651895,35.74770667,2,"405, 가창2"
7111047100,1527,송정마을1,Songjeong-maeul,대구광역시,달성군,가창면,128.653085,35.74459167,2,"405, 가창2"
7111047200,5420,송정마을2,Songjeong-maeul,대구광역시,달성군,가창면,128.6531283,35.744965,2,"405, 가창2"
7111047300,1634,삼산리입구건너,Samsan-ri,대구광역시,달성군,가창면,128.656545,35.74113167,2,"405, 가창2"
7111047400,2422,샛터마을입구,Saeteo-maeul,대구광역시,달성군,가창면,128.6508354,35.74963068,2,"405, 가창2"
7111047500,1191,건영캐스빌건너,Kunyoung Casvill,대구광역시,달성군,다사읍,128.4953317,35.86883833,7,"405, 509, 523, 7250, 급행7, 성서1, 성서3"
7111047700,1916,대실역(4번출구),Daesil Station,대구광역시,달성군,다사읍,128.4662303,35.85771137,4,"425, 달서1, 성서1, 성서3"
7111047800,1906,매곡초등학교앞,Maegok Elementary School,대구광역시,달성군,다사읍,128.4673719,35.86302085,4,"425, 달서1, 성서1, 성서3"
7111047900,1549,정대숲,Jeongdaesup,대구광역시,달성군,가창면,128.5585108,35.75218273,1,가창2
7111048000,2603,무등1리3,Mudeung 1-ri,대구광역시,달성군,하빈면,128.4632758,35.92823858,1,성서2
7111048100,2590,묘2리(전마),Myo 2-ri,대구광역시,달성군,하빈면,128.4215017,35.89515833,2,"20, 성서2"
7111048200,1932,이현고개삼거리,Ihyeongogae (3) Junction,대구광역시,달성군,다사읍,128.459535,35.88002333,1,성서3
7111048300,5414,대림생수앞,Daerim Spring Water,대구광역시,달성군,가창면,128.64485,35.77733833,6,"240, 304, 405, 413, 449, 가창2"
7111048400,4060,대1리용흥지건너,Dae 1-ri Yongheungji,대구광역시,달성군,현풍면,128.4321194,35.66660097,3,"600, 급행8, 달성3"
7111048500,2710,화남초등학교건너,Hwanam Elementary School,대구광역시,달성군,화원읍,128.4976473,35.8003786,2,"623, 달성2"
7111048600,2697,화남초등학교앞,Hwanam Elementary School,대구광역시,달성군,화원읍,128.4981367,35.80039333,3,"623, 651, 달성2"
7111048900,2721,모개월앞,Mogaewol,대구광역시,달성군,하빈면,128.4423917,35.92876667,1,성서2
7111049000,2703,모개월입구,Mogaewol,대구광역시,달성군,하빈면,128.4423524,35.92865523,1,성서2
7111049100,2700,정대숲건너,Jeongdaesup,대구광역시,달성군,가창면,128.5570209,35.75015347,1,가창2
7111049200,2715,구삼폭포앞,Gusam Waterfall,대구광역시,달성군,가창면,128.5806217,35.77202667,1,가창2
7111049300,2714,구삼폭포건너,Gusam Waterfall,대구광역시,달성군,가창면,128.5806442,35.77156977,1,가창2
7111049400,2447,명곡지구앞,Myeonggok Area,대구광역시,달성군,화원읍,128.49118,35.79991667,3,"651, 달성2, 달성5"
7111049500,2448,교항2리마을입구,Gyohang 2-ri,대구광역시,달성군,옥포면,128.4465688,35.78514472,1,달성2
7111049600,2430,반송4교앞,Bansong 4-gyo (Brigde),대구광역시,달성군,옥포면,128.503205,35.754485,3,"600, 달성2, 달성5"
7111049700,2429,반송4교건너,Bansong 4-gyo (Brigde),대구광역시,달성군,옥포면,128.503235,35.75439333,3,"600, 달성2, 달성5"
7111049800,2901,강정보(디아크문화관)건너,Gangjeongbo(The ARC),대구광역시,달성군,다사읍,128.4656373,35.84319518,1,성서2
7111049900,2900,강정보(디아크문화관)입구,Gangjeongbo(The ARC),대구광역시,달성군,다사읍,128.4656427,35.84310648,1,성서2
7111050000,2501,하빈농협건너,Habin Nonghyup,대구광역시,달성군,하빈면,128.4405483,35.90006522,1,성서2
7111050100,2475,하빈농협입구,Habin Nonghyup,대구광역시,달성군,하빈면,128.440525,35.899975,1,성서2
7111050200,2517,연젓마을입구,Yeongeot-maeul,대구광역시,달성군,하빈면,128.445285,35.91844667,1,성서2
7111050300,2489,연젓마을건너,Yeongeot-maeul,대구광역시,달성군,하빈면,128.4451938,35.91849957,1,성서2
7111050400,2493,현풍새마을금고,Hyeonpung Saemaeul Finance Firm,대구광역시,달성군,현풍면,128.4442288,35.69659478,4,"600, 달성5, 달성6, 달성7"
7111050500,2728,새마을입구,Saemaeul,대구광역시,달성군,가창면,128.6068842,35.7931739,1,가창2
7111050600,2729,새마을건너,Saemaeul,대구광역시,달성군,가창면,128.6068533,35.79324333,1,가창2
7111050900,9101,대실역청아람건너,Daesil Chungahram Apts,대구광역시,달성군,다사읍,128.4669533,35.85601667,6,"250, 524, 527, 564, 655, 성서2"
7111051000,2473,명곡미래빌5단지건너,Myeonggok Mirae Ville Apts 5,대구광역시,달성군,화원읍,128.4916125,35.7982868,2,"623, 달성2"
7111051100,2487,명곡미래빌5단지앞,Myeonggok Mirae Ville Apts 5,대구광역시,달성군,화원읍,128.4917867,35.79819,3,"623, 651, 달성2"
7111051200,1895,신세월입구,Sinsewol,대구광역시,달성군,구지면,128.4028533,35.617375,1,달성7
7111051300,1979,화원유원지건너,Hwawon Resort,대구광역시,달성군,화원읍,128.4784995,35.80943,2,"650, 달성1"
7111051500,1993,김흥리마을입구,Gimheung-ri Maeul,대구광역시,달성군,옥포면,128.49315,35.74884833,2,"600, 달성5"
7111051600,5089,달성소방서앞,Dalseong Fire Station,대구광역시,달성군,현풍면,128.4467367,35.68205833,5,"600, 달성3, 달성5, 달성6, 달성7"
7111051700,1978,목단2리,Mokdan 2-ri,대구광역시,달성군,구지면,128.409885,35.618055,1,달성7
7111051800,2474,구룡촌건너,Guryongchon,대구광역시,달성군,가창면,128.5841341,35.77918742,1,가창2
7111051900,1984,구룡촌앞,Guryongchon,대구광역시,달성군,가창면,128.5848083,35.77984105,1,가창2
7111052000,1652,설티고개(달성공단방면),Seolti-gogae,대구광역시,달성군,옥포면,128.4830183,35.74471333,2,"600, 달성5"
7111052100,2360,설티고개(옥포방면),Seolti-gogae,대구광역시,달성군,옥포면,128.48271,35.74437833,2,"600, 달성5"
7111052200,1930,봉촌낙동길입구,Bongchonnakdong-gil,대구광역시,달성군,하빈면,128.393925,35.8614,1,성서2
7111052300,1997,봉촌낙동길입구건너,Bongchonnakdong-gil,대구광역시,달성군,하빈면,128.3938983,35.86148,1,성서2
7111052400,1735,지산2길입구건너,Jisan 2-gil,대구광역시,달성군,옥포면,128.4982527,35.75524615,3,"600, 달성2, 달성5"
7111052500,1447,지산2길입구,Jisan 2-gil,대구광역시,달성군,옥포면,128.498245,35.75534167,3,"600, 달성2, 달성5"
7111052600,489,솔밭기세길입구,Solbatgisegil,대구광역시,달성군,옥포면,128.490855,35.76228833,2,"600, 달성2"
7111052700,324,솔밭기세길건너,Solbatgisegil,대구광역시,달성군,옥포면,128.4908167,35.762105,2,"600, 달성2"
7111052800,695,화원고등학교(종점)2,Hwawon High School,대구광역시,달성군,화원읍,128.4887633,35.79666167,1,-
7111052900,697,하나원전문장례식장,Hanawon Specialty Funeral Serves Place,대구광역시,달성군,현풍면,128.4436767,35.71362667,2,"600, 달성5"
7111053000,1557,김흥2리건너,Gimheung 2-ri,대구광역시,달성군,옥포면,128.4880767,35.74676,2,"600, 달성5"
7111053100,1624,김흥2리앞,Gimheung 2-ri,대구광역시,달성군,옥포면,128.48868,35.74676,2,"600, 달성5"
7111053200,1645,용연사시설집단지구앞,Yongyeonsa Area,대구광역시,달성군,옥포면,128.506695,35.75371167,3,"600, 달성2, 달성5"
7111053300,1654,용연사시설집단지구건너,Yongyeonsa Area,대구광역시,달성군,옥포면,128.5064733,35.75388833,3,"600, 달성2, 달성5"
7111053400,1888,푸르밀대구공장건너,Purmil CO. LTD,대구광역시,달성군,논공읍,128.4692233,35.73986833,2,"600, 달성5"
7111053500,1899,본리근린공원건너,Bolli Neighborhood Park,대구광역시,달성군,논공읍,128.4652383,35.73628167,2,"600, 달성5"
7111053600,1893,본리근린공원앞,Bolli Neghborhood Park,대구광역시,달성군,논공읍,128.46502,35.736275,3,"600, 달성5, 달성6"
7111053700,1992,서재들건너,Seojaedeul,대구광역시,달성군,다사읍,128.4875417,35.87378833,2,"성서1-1, 성서3"
7111053800,1994,다사체육공원앞,Dasa Sports Park,대구광역시,달성군,다사읍,128.4781833,35.88958,1,성서3
7111053900,1995,다사체육공원건너,Dasa Sports Park,대구광역시,달성군,다사읍,128.4780633,35.88951167,1,성서3
7111054100,2725,다사초등학교앞,Dasa Elementary School,대구광역시,달성군,다사읍,128.4578281,35.86774773,1,성서3
7111054200,5091,현풍중고등학교건너,Hyeonpung Middle High School,대구광역시,달성군,현풍면,128.4394133,35.69655667,1,655
7111054300,1982,달성우체국앞,Dalseong Post Office,대구광역시,달성군,현풍면,128.4393583,35.69435833,2,"655, 급행4"
7111054400,1980,현풍주공아파트앞,Hyeonpung Jugong Apts,대구광역시,달성군,현풍면,128.44292,35.69199,1,655
7111054500,1973,매곡초등학교건너,Maegok Elementary School,대구광역시,달성군,다사읍,128.4675067,35.86207833,4,"425, 달서1, 성서1-1, 성서3"
7111054600,1971,다사주공아파트앞,Dasa Jugong Apts,대구광역시,달성군,다사읍,128.4568367,35.86642167,1,성서3
7111054700,1968,다사주공아파트건너,Dasa Jugong Apts,대구광역시,달성군,다사읍,128.4569267,35.86651333,1,성서3
7111054800,1972,다사초등학교건너,Dasa Elementary School,대구광역시,달성군,다사읍,128.4577183,35.86762667,1,성서3
7111054900,1966,다사역(4번출구),Dasa Station,대구광역시,달성군,다사읍,128.4590217,35.86422333,1,성서3
7111055000,1958,퇴계마을앞,Toegye Maeul,대구광역시,달성군,가창면,128.6511133,35.78672167,1,가창2
7111055100,5209,행정2리앞,Haengjeong 2-ri,대구광역시,달성군,가창면,128.6444529,35.78614108,1,가창2
7111055200,1957,퇴계마을건너,Toegye Maeul,대구광역시,달성군,가창면,128.65115,35.78661667,1,가창2
7111055300,1948,행정2리건너,Haengjeong 2-ri,대구광역시,달성군,가창면,128.6461717,35.78636833,1,가창2
7111055400,1987,다사역(3번출구),Dasa Station,대구광역시,달성군,다사읍,128.4591245,35.86388042,1,성서3
7111055500,1991,방천리환경자원사업소,Enviroment&Resources Office,대구광역시,달성군,다사읍,128.5077917,35.88410167,1,-
7111055600,1999,노이2리건너,Noi 2-ri,대구광역시,달성군,논공읍,128.4354909,35.7603115,1,달성2
7111055700,2426,용화사건너,Yonghwasa,대구광역시,달성군,논공읍,128.4385233,35.75976333,1,달성2
7111055800,2427,용화사앞,Yonghwasa,대구광역시,달성군,논공읍,128.4383167,35.75984333,1,달성2
7111055900,2240,노이2리앞,Noi 2-ri,대구광역시,달성군,논공읍,128.4353617,35.76044667,1,달성2
7111056000,2440,행정1리앞,Haengjeong 1-ri,대구광역시,달성군,가창면,128.6542063,35.78175383,1,가창2
7111056100,2442,행정1리건너,Haengjeong 1-ri,대구광역시,달성군,가창면,128.6543017,35.78172667,1,가창2
7111056300,2554,사창마을앞,Sachang Maeul,대구광역시,달성군,구지면,128.4451033,35.64692333,1,달성7
7111056400,2544,사창마을건너,Sachang Maeul,대구광역시,달성군,구지면,128.4453067,35.646905,1,달성7
7111056500,2508,달성기와앞,Dalseong Giwa,대구광역시,달성군,논공읍,128.4686883,35.73630333,2,"600, 655"
7111056600,2511,달성기와건너,Dalseong Giwa,대구광역시,달성군,논공읍,128.46852,35.736315,2,"600, 655"
7111056700,2542,정대숲앞,Jeongdaesup,대구광역시,달성군,가창면,128.5571133,35.75010167,1,가창2
7111056800,2452,옥연지,Ogyeonji,대구광역시,달성군,옥포면,128.4877512,35.77517008,2,"600, 달성2"
7111056900,9227,옥연지건너,Okyeonji,대구광역시,달성군,옥포면,128.4878307,35.77534878,2,"600, 달성2"
7111057000,9291,근린공원축구장건너,Neighborhood Park Football Field,대구광역시,달성군,구지면,128.4188285,35.63972447,2,"600, 급행8"
7111057400,5277,현풍터미널앞,Hyeonpung Bus Terminal,대구광역시,달성군,현풍면,128.44138,35.699645,2,"600, 달성6"
7111057600,5086,달성화성파크드림앞,Dalseong Hwaseong Parkdream,대구광역시,달성군,구지면,128.4173017,35.65500667,3,"600, 급행8, 달성7"
7111057800,5087,근린공원축구장앞,Neighborhood Park Football Field,대구광역시,달성군,구지면,128.4179067,35.64095167,2,"600, 급행8"
7111058000,3094,한국클래드텍앞,Industry Korea Clad Tech,대구광역시,달성군,구지면,128.4197317,35.63614333,1,600
7111058100,5274,한국클래드텍건너,Industry Korea Clad Tech,대구광역시,달성군,구지면,128.4198683,35.63623167,1,600
7111058300,3092,(주)영화건너,Industry Young Hwa,대구광역시,달성군,구지면,128.4233033,35.63367167,1,600
7111058400,3089,신성중공업앞,New Star Heavy Industry,대구광역시,달성군,구지면,128.42778,35.63382333,1,600
7111058600,3088,서영기공앞,Seo Young Machinery,대구광역시,달성군,구지면,128.4298333,35.63723167,1,600
7111058700,5272,서영기공건너,Seo Young Machinery,대구광역시,달성군,구지면,128.4296637,35.63772548,1,600
7111058800,3086,현대메카닉스앞,Hyundai Mechanics,대구광역시,달성군,구지면,128.4254267,35.63999,1,600
7111058900,3083,현대메카닉스건너,Hyundai Mechanics,대구광역시,달성군,구지면,128.4258383,35.639745,1,600
7111059000,3081,달성2차산업단지출장소건너,Dalseong 2nd Industrial Complex Branch Office,대구광역시,달성군,구지면,128.4218117,35.63974667,1,600
7111059100,5273,(주)영화앞,Industry Young Hwa,대구광역시,달성군,구지면,128.4231833,35.633795,1,600
7111059200,3090,신성중공업건너,New Star Heavy Industry,대구광역시,달성군,구지면,128.4280367,35.63370167,1,600
7111059400,3082,달성2차산업단지출장소앞,Dalseong 2nd Industrial Complex Branch Office,대구광역시,달성군,구지면,128.421765,35.63996,1,600
7111059500,5088,과학마을청아람앞,Gwahak Maeul Chungahram,대구광역시,달성군,구지면,128.41765,35.655025,3,"600, 급행8, 달성7"
7111059600,9246,현풍터미널건너,Hyeonpung Bus Terminal,대구광역시,달성군,현풍면,128.4415383,35.69964167,2,"600, 달성6"
7111059700,2732,유가차천1,Yuga Chacheon,대구광역시,달성군,현풍면,128.4483983,35.67370667,5,"600, 달성3, 달성5, 달성6, 달성7"
7111059800,9292,유가차천,Yuga Chacheon,대구광역시,달성군,현풍면,128.4482717,35.67449333,5,"600, 달성3, 달성5, 달성6, 달성7"
7111059900,2733,대1리용흥지앞,Dae 1-ri Yongheungji,대구광역시,달성군,현풍면,128.4300383,35.665815,3,"600, 급행8, 달성3"
7111060000,2734,국가물산업클러스터건너,Korea Water Cluster,대구광역시,달성군,구지면,128.4174883,35.64680667,2,"600, 급행8"
7111060100,2735,국가물산업클러스터앞,Korea Water Cluster,대구광역시,달성군,구지면,128.4178033,35.64676,2,"600, 급행8"
7111060200,2736,가창댐,Gachangdam,대구광역시,달성군,가창면,128.6156767,35.79783667,1,가창2
7111060300,2737,가창댐1,Gachangdam,대구광역시,달성군,가창면,128.613635,35.79833,1,가창2
7111060400,3152,대실역1,Daesil Station,대구광역시,달성군,다사읍,128.4643422,35.85619137,2,"성서1-1, 성서2"
7111060500,3155,대실역2,Daesil Station,대구광역시,달성군,다사읍,128.4646183,35.85624833,2,"성서1, 성서2"
7111060600,3153,심인고등학교건너,Simin High School,대구광역시,달성군,다사읍,128.46436,35.85259333,2,"성서1-1, 성서2"
7111060700,3154,심인고등학교앞,Simin High School,대구광역시,달성군,다사읍,128.4645712,35.85293885,2,"성서1, 성서2"
7111060800,2738,대리마을앞,Dae-ri Maeul,대구광역시,달성군,현풍면,128.4211233,35.664925,2,"600, 달성3"
7111060900,2739,대구보훈요양원앞,Daegu Veterans Yo Yangwon,대구광역시,달성군,하빈면,128.4101501,35.88654623,1,성서2
7111061000,2740,대구보훈요양원건너,Daegu Veterans Yo Yangwon,대구광역시,달성군,하빈면,128.4102583,35.88637,1,성서2
7111061100,5168,신성에스앤티앞,Shin sung S&T,대구광역시,달성군,다사읍,128.4703083,35.87283833,4,"425, 달서1, 성서1-1, 성서3"
7111061200,2803,동성에스티에스건너,Dong Sung STS,대구광역시,달성군,다사읍,128.4634321,35.87480952,1,성서3
7111061300,2800,한서기전앞,Han Seo Elec,대구광역시,달성군,다사읍,128.46366,35.87835333,1,성서3
7111061400,5169,신성에스앤티건너,Shin sung S&T,대구광역시,달성군,다사읍,128.47028,35.87239833,4,"425, 달서1, 성서1, 성서3"
7111061500,2801,한서기전건너,Han Seo Elec,대구광역시,달성군,다사읍,128.4635718,35.87845723,1,성서3
7111061600,2799,동성에스티에스앞,Dong Sung STS,대구광역시,달성군,다사읍,128.4635506,35.87493622,1,성서3
7111061700,2798,에이스이노텍앞,Ace InnoTec,대구광역시,달성군,다사읍,128.46705,35.87057667,1,성서3
7111061800,5167,에이스이노텍건너,Ace InnoTec,대구광역시,달성군,다사읍,128.4669967,35.87043,1,성서3
7111061900,2796,아주철강건너,A-joo steel industry,대구광역시,달성군,다사읍,128.4667083,35.87316667,1,성서3
7111062000,2795,아주철강앞,A-joo steel industry,대구광역시,달성군,다사읍,128.4667217,35.87345167,1,성서3
7111062100,2897,강창교2,Gangchanggyo (Bridge),대구광역시,달성군,다사읍,128.4687517,35.85519667,6,"250, 524, 527, 564, 655, 성서2"
7111062200,2812,죽곡푸르지오2단지1,Jukgok Prugio Apts 2,대구광역시,달성군,다사읍,128.4674333,35.85001167,2,"성서1-1, 성서2"
7111062300,2813,죽곡푸르지오2단지2,Jukgok Prugio Apts 2,대구광역시,달성군,다사읍,128.4668617,35.85008333,2,"성서1, 성서2"
7111062400,2817,교항리마을입구건너,Gyohang-ri,대구광역시,달성군,옥포면,128.4466184,35.78536002,1,달성2
7111062600,5229,화동초등학교건너,Hwadong Elementary School,대구광역시,달성군,화원읍,128.509995,35.80051,1,달서3
7111062700,2821,달성군선거관리위원회앞,Dalseong-gun Election Commission,대구광역시,달성군,화원읍,128.5055517,35.80462833,2,"달서3, 달성1"
7111062800,2822,달성군선거관리위원회건너,Dalseong-gun Election Commission,대구광역시,달성군,화원읍,128.5054867,35.80452833,1,달서3
7111062900,2826,화동초등학교앞,Hwadong Elementary School,대구광역시,달성군,화원읍,128.5098833,35.800495,1,달서3
7111063100,2920,상당마을,Sangdang-maeul,대구광역시,달성군,하빈면,128.4506033,35.92979667,1,성서2
7111063200,2921,터실마을,Teosil-maeul,대구광역시,달성군,하빈면,128.436175,35.920355,1,성서2
7111063300,2929,현풍읍행정복지센터앞,Hyeonpung Town Community Service Center,대구광역시,달성군,현풍면,128.4479333,35.69675333,1,달성3
7111063400,2930,현풍읍행정복지센터건너,Hyeonpung Town Community Service Center,대구광역시,달성군,현풍면,128.4484583,35.69648833,1,달성3
7111063500,2928,달성문화원앞,Dalseong Culture Center,대구광역시,달성군,현풍면,128.4504974,35.6982149,1,달성3
7111063600,2927,달성문화원건너,Dalseong Culture Center,대구광역시,달성군,현풍면,128.4503902,35.69852272,1,달성3
7111063700,2925,달성도서관입구,Dalseong Public Library,대구광역시,달성군,현풍면,128.4460135,35.7004959,1,달성3
7111063800,2926,달성도서관건너,Dalseong Public Library,대구광역시,달성군,현풍면,128.4460466,35.70059035,1,달성3
7111063900,2924,달성스포츠파크앞,Dalseong Sports Park,대구광역시,달성군,현풍면,128.4418018,35.70101443,1,달성3
7111064000,2923,달성스포츠파크건너,Dalseong Sports Park,대구광역시,달성군,현풍면,128.441915,35.70115252,1,달성3
7111064100,2931,가태리마을회관앞,Gatae-ri Maeul Center,대구광역시,달성군,유가면,128.47299,35.64991,1,달성6
7111064200,2932,가태리마을회관건너,Gatae-ri Maeul Center,대구광역시,달성군,유가면,128.4728171,35.649814,1,달성6
7111064300,2933,가태2리마을입구,Gatae 2-ri,대구광역시,달성군,유가면,128.4736065,35.65156283,1,달성6
7111064400,2937,학산아파트앞,Haksan Apts,대구광역시,달성군,현풍면,128.449075,35.69152667,1,655
7111064500,2938,학산아파트건너,Haksan Apts,대구광역시,달성군,현풍면,128.44974,35.69280833,1,655
7111064700,2942,세하건너,Seha,대구광역시,달성군,유가면,128.4579717,35.686145,1,달성5
7111064800,2779,한국생산기술연구원앞,Korea Institute of Industrial Technology,대구광역시,달성군,유가면,128.4700433,35.69056333,1,655
7111064900,2939,한국생산기술연구원건너,Korea Institute of Industrial Technology,대구광역시,달성군,유가면,128.4697833,35.69125667,3,"600, 655, 달성5"
7111065000,5276,국립대구과학관정문앞,Daegu National Science Museum,대구광역시,달성군,유가면,128.4662367,35.685335,2,"655, 급행8"
7111065100,5275,국립대구과학관정문건너,Daegu National Science Museum,대구광역시,달성군,유가면,128.4664267,35.68527167,2,"655, 급행8"
7111065200,2759,IHL앞,IHL,대구광역시,달성군,유가면,128.4644333,35.68318667,1,655
7111065300,2941,IHL건너,IHL,대구광역시,달성군,유가면,128.4642933,35.68327333,1,655
7111065400,2758,세하앞,Seha,대구광역시,달성군,유가면,128.45773,35.68644835,1,달성5
7111065600,2947,김흥1리앞,Gimheung 1-ri,대구광역시,달성군,옥포면,128.4935493,35.75400198,2,"600, 달성5"
7111065700,2948,김흥1리건너,Gimheung 1-ri,대구광역시,달성군,옥포면,128.4937033,35.75386,2,"600, 달성5"
7111065800,2944,무등보건진료소앞,Mudeung Health Care Center,대구광역시,달성군,하빈면,128.4619,35.92337833,1,성서2
7111065900,2945,무등보건진료소건너,Mudeung Health Care Center,대구광역시,달성군,하빈면,128.4619783,35.92369833,1,성서2
7111066000,2969,정대2리마을회관건너,Jeongdae2-ri Maeul Center,대구광역시,달성군,가창면,128.5569617,35.74790667,1,가창2
7111066100,2970,정대2리(잿들마을)앞,Jeongdae2-ri(Jaedeul Maeul),대구광역시,달성군,가창면,128.5556267,35.73817333,1,가창2
7111066200,2971,정대2리(잿들마을)건너,Jeongdae2-ri(Jaedeul Maeul),대구광역시,달성군,가창면,128.5554683,35.73796,1,가창2
